project,path,layer,lines,bytes,sha256,function_declarations,review_level
easyeye,database/migrations/2026_08_15_100100_add_search_indexes_to_patient_exams_table.php,database,35,1472,856fd1decb7396f23ee32739e4720afd68b60ad04cf34dc7403b09d4f40cd507,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_15_100200_create_entity_custom_diagnoses_table.php,database,48,1739,a29b23f87f40e6723af4b1a19e3fd94a9a106b03b0cb1f5fcf4fef2795b2a7a3,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_15_100300_create_entity_diagnosis_usages_table.php,database,48,1756,9d18c087d3d2f872d9026f12f7e442ae7d2402afee6ec6f50d1639989195c9cb,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_15_100400_add_import_fields_to_patient_exams_table.php,database,32,1204,70dbc923b3854ab02950bbd6f09f84821da2547d7a05c21723d190a8a76cb5dd,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_16_000000_create_iol_lens_models_table.php,database,54,2164,348400365d9e6e5d9191b1ea6c8916a1c33d37f4df9300d36aea5430f19aa3b8,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_16_000100_create_entity_iol_lenses_table.php,database,55,2146,b62dafab9de61ff14857483cb56d944d505eedc7fd11f408bbb5ee5decad1150,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_16_100000_create_permissions_table.php,database,41,1624,e157bfc4720d9901280ccdb2fc66bf2240b13479b146bd31dd14202c9be20798,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_16_100100_create_roles_table.php,database,51,1803,340a7f5742f59ea0fb0607ef5b787c2b1014adce9903e5035c7058a98607ca3a,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_16_100200_create_role_permission_table.php,database,26,837,039ffde7d29c5cca11137132ecee742ea574fd136eae84114890e77e5ab9c070,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_16_100300_create_entity_user_role_table.php,database,38,1113,23d709697592277a01cac16ef1b4012abf59951b8620c009a8c991943d4ccf81,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_17_000000_create_medical_record_evolutions_table.php,database,46,1912,cf0d33d30fcf3cbd947fa56d22e5f6b17be594e3c5ef6017fa2d4a1f4b74a667,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_18_000000_add_conversation_id_to_ai_runs.php,database,30,1262,fcb112778dc8b52e2d917dfc69b5591d5f9403e069fafeb14a8ad442eda8246b,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_18_000001_add_deleted_by_to_medical_record_evolutions.php,database,28,1170,e52af997a317fbb3d2af5e85f3faa08583156b94dd06af18cde606a6c80f7727,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_18_100000_create_platform_expenses_table.php,database,45,2098,d23d46332262d8fb93efe18c3a9e5202aa62b0b02c00a035d2bd5fe36d296317,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_18_110000_fix_visual_acuity_types_scale_order.php,database,91,2718,2c3b6d4f7ed20cc2c6e99f6aaacb1baf73aedf4b85678f6ed3252c2cc2f5fe46,4,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_18_200000_create_whatsapp_tables.php,database,72,3999,0052ddfe2dae9a0081fb402952732bd2753323630131d9c04a90b47414bfebff,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_19_000000_remove_own_payment_gateways_feature.php,database,31,1076,9c3c98cc44b81579d4e91d6fbe060f222d1b9bb3992ce58d1761ccd394cd915e,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_19_150000_add_global_whatsapp_instance_support.php,database,41,1677,5555abdef1367b1aef2b7256d0229ce83793bc64c21aa1a94b91f0c58de85f0f,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_21_233500_add_call_panel_support.php,database,46,1861,a6fd09e1b050ed27fd8e74d049f2e31148c99f97ef144d83d66422bf63268610,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_21_235500_create_doctor_medication_presets_table.php,database,43,1690,efb902a5604614f95a23b3651825e0234e1bf9f02642396719ee9a6607c2da63,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_23_000000_clean_and_dedupe_visit_types.php,database,146,5889,bb0df91c4d64f323a9d88cbb49cf60b287a096436098d62163c0dbde1e2ccc70,3,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_23_010000_add_cd_distance_acuity_types.php,database,72,2872,f24263b09aacc9305526e6cf6d4da4cebeb01839370867f08b943ee210be0cdc,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_23_020000_rename_ortoforia_to_normal.php,database,35,1167,5a17db993854c812b7c31426fa39f964b454639a78123901597a753783633ac1,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_23_030000_add_multi_lens_to_medical_records.php,database,34,1295,2b902161f95d62080e3a185f1f01cee53b96117419cb45e7bfcc99a8bdef9293,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_24_120000_sync_permissions_catalog_from_enum.php,database,57,2004,50434d19fdf34a59c11dcb69879d934e8ec0c2ee75118d16b2c6749d142e6f99,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_27_150000_create_system_profiles_table.php,database,87,3077,23c2394d8950cdf949896e53681003d905a2e401e97452625b420eeb272fa0ab,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_27_170000_add_phone_verification_to_users_table.php,database,46,1858,fccd38a047f46b3744af90bec5308a96582048fd64c8d41142251f67000013b6,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_08_31_180000_refresh_ai_model_price_catalog.php,database,77,3096,6dd647995a425bea64efa41642858180af0a82b633b2cada809134510419f741,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_01_120000_add_derivative_archives_to_patient_exams.php,database,35,1204,1d22896afb38b71ed9c0bf026779111988fdbb87f5604c7eb317b91a5d39d477,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_05_100000_create_patient_accounts_table.php,database,62,2889,8acbfb9334489505110f8541e11c97af9528c6ca71e7a453ced5a88d57d03e6f,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_05_100001_create_patient_account_password_reset_tokens_table.php,database,26,781,abc9ea34c38e5ad9fcc0bc12a6cff048eeea2ddccbf35dd5bb61d373d0ac649a,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_06_100000_add_unique_constraint_to_partner_commissions_table.php,database,27,943,e91fac1d858cd8efa703e48a30523bdc0daa47c129d379435eaaed69c76e294e,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_06_100000_create_patient_document_shares_table.php,database,48,1883,375d1bc34b6a93adc99babf5c185064ceb545f1e41d2788cfa61c00084819135,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_06_100001_add_patient_account_actor_to_logs.php,database,43,1659,9244ff7256b48b445f56f43e993f616feebd36328eaed76197e4812aa7780bd7,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_06_100002_enable_unaccent_extension.php,database,32,1242,d06bd36232ccdc18f64a411870907f89429dce080b027b5cee5410ddf1c7b202,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_09_100000_add_quality_rating_to_patient_exams_table.php,database,28,831,22f938d55aad64c503c6357e74eadfdf99eb51995d026c1372f1a4b6f368ab77,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_09_110000_add_exam_session_id_to_patient_exams_table.php,database,33,1226,0dfe66ec0de2d74420c3b0e2b4105c6db8bee7a964c54c41f5e04ec80474a407,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_09_181400_update_plan_patient_and_storage_quotas.php,database,84,2436,0ac9fd687697955eaa8bf5f655662a9e40e69c94e9cda345a2cfab502d447dfb,3,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_09_190000_create_product_categories_table.php,database,47,1523,cfcdd1dd0f6f1269990be0f9103c1bc6ed9384a4dbc5e498a6b3c023a827f640,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_09_190001_create_entity_products_table.php,database,74,3046,29268fc0ecf58474562b1daec0388e6631c6daddba8cbcafac41fee9d579c30e,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_09_190002_create_stock_movements_table.php,database,65,2676,cd0fa78a4aa9e0d57c1110caedf1313036e77107ce815c601e14d15b21e81580,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_09_194900_create_stock_lots_table.php,database,63,2404,13c6f44a1accfcfe6e456245fd037e457906d71e11413c2dac6d10be060966e3,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_09_194901_add_stock_lot_id_to_stock_movements_table.php,database,31,957,2c5b3af1ebd228cce3b712eb9e0b3dc51cc3856d72a3070c8d06b46c74772af0,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_09_202200_create_procedure_products_table.php,database,54,2002,880bb3e7d576c4181232b5deadb90d04d16b95ed42fe1380fd5e9682d9f25a89,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_09_202201_create_medical_record_procedures_table.php,database,80,3521,4b42350f2a37ff5be5d7b01fc1e854cdf9ff551d34bee890a269be0f0a5fa588,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_09_202202_add_reference_to_tiss_guide_items_table.php,database,41,1583,ca9c1e31444cb7b0e51dbd35c878cf9e2914d52995caae3c96444ad3c5504ce3,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_09_204500_create_suppliers_table.php,database,51,1715,f2a37fc9c6e83c9fec0faba754d26ac4fd3056735422f76c108bac35d84eb7ed,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_09_204501_create_purchase_orders_table.php,database,53,1891,0b94768a8f3bb624ec856ac59adc1af0ba949490f942fe941327f65387efc3aa,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_09_204502_create_purchase_order_items_table.php,database,55,2013,a556a4fe9cca1fa8c48acd8e167f11319f032a2d36d77034aefa25f71071e3e9,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_09_210000_add_entity_product_id_to_entity_iol_lenses_table.php,database,39,1541,5b2f288447fe0333f106d8426a3796204fc3d5784948adf4bf4364be0521198c,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_10_090000_add_barcode_to_entity_products_table.php,database,36,1250,393af7f7c3bc090f4811c1f8e433a1f05145e83f4dfce7f8d5260e5a6d23fc24,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_14_170000_make_integrator_equipment_network_fields_nullable.php,database,35,1498,412eee88bf1e2d3ad2e20815dde8373b02a9b06468942e73a3241b4326dfb444,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_14_220000_create_integrator_updates_table.php,database,44,1537,5bd714f49985c4af8650322a825b40b87929508953ff13397cc77d9f18b9ac74,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_15_190000_create_integrator_queue_health_table.php,database,54,2194,9cbc9884e2a582620e23c99c03bce89454929b93168757c1bffe70c434b586fe,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_15_210000_create_integrator_queue_health_history_table.php,database,62,2755,739821800ab6e2f8cca4bde587e51829509a9a12b9cdbd3c89788d9b4bd17571,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_16_090000_add_unique_code_index_to_entity_products_table.php,database,48,1985,1064f7c0deb9220a00a8adb06ecb1f3888b72851c0732c19c5982e237e913063,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_16_090100_add_manufacturer_and_image_path_to_entity_products_table.php,database,36,1295,89ca5ada0e7fa68a0dbe5cbd142cf028470b9cfd7eb4a9762fbb9e3f48a28b47,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/migrations/2026_09_16_090300_tighten_entity_iol_lenses_stock_link.php,database,102,4831,eeebce8a4a0b6b1294e30d8d555fc22f611dc4ce7886d513ec7eb506f2e9ed08,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/seeders/AdditionTypesSeeder.php,database,28,643,0f689ce1c07095f78a19c7c432a41f07f24ae51606d44bb3a0752cf755b4675a,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/seeders/AdoptGlobalReportSettingsForEntitiesSeeder.php,database,69,2448,325b679eb8ae10811baa3dbe7b155c5323bca8e052da13b682aa27090ce13ff6,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/seeders/AiModelPriceSeeder.php,database,186,8841,02346e72bdc4c6f51aa5324beba31a58475163417607eb513bb7e6d7a849231f,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/seeders/BillingGatewaysSeeder.php,database,36,1315,7cd6da6e794aadc922155db8a3be58c352616f869db623bac5f392a9bba0ee60,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/seeders/Cid10CodesSeeder.php,database,243,24928,331026e1dc566cecc2053358dc26099703cb9e17c748cdd1f705d885d7812326,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/seeders/ColorVisionTypesSeeder.php,database,32,973,1c0fecebe5d228d48f814b3fc9938dfda084b43dd81950477e0b01b9555a6b79,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/seeders/CovenantsSeeder.php,database,7742,375905,9836359c7b5f53eed61a3c78637fcce4a3c43ef54a9e54f0c397e0e2b01a7531,2,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/seeders/CoverTestTypesSeeder.php,database,42,1697,2c35abe8dd63354ce3760d2bebd609e566df49af8e3a8135bc9e9dc05afec5d9,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/seeders/DataFakersSeeder.php,database,1045,44391,3a8e393ee9bad86fb9ba1303a807a0200c311e49f2606be987b0217545bdb50b,11,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/seeders/DatabaseSeeder.php,database,54,2107,e96e590b923461ec05be81f2d461b3c2d0999f73435126742a7d9f5034434acb,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
easyeye,database/seeders/EntityAndUserAdministratorSeeder.php,database,81,3118,184f3461359c7bebd76dcbe1e1839447b4b252dc90b7edd20f2eac326f703aa9,1,"inventario estatico; leitura dirigida por dominio, nao auditoria linha a linha"
